date,sum,mean,min,max,count
2023-09-04,83785,156.024208566108,51,259,537
2023-09-05,89782,156.14260869565217,48,262,575
2023-09-07,130262,151.11600928074245,44,302,862
2023-09-08,102476,170.50915141430949,45,268,601
2023-09-15,129440,165.94871794871796,45,337,780
2023-09-21,147728,162.87541345093715,42,266,907
