date,sum,mean,min,max,count
2021-01-22,1.778,0.29633333333333334,0.268,0.333,6
2021-01-23,6.409,0.3051904761904762,0.274,0.337,21
2021-01-24,5.335,0.29638888888888887,0.26,0.336,18
2021-01-25,5.504,0.30577777777777776,0.251,0.357,18
2021-01-26,0.635,0.3175,0.307,0.328,2
2021-01-27,1.828,0.3046666666666667,0.235,0.34,6
2021-01-28,0.28,0.28,0.28,0.28,1
2021-01-29,4.299,0.2866,0.213,0.326,15
2021-01-30,3.189,0.2899090909090909,0.234,0.318,11
2021-01-31,2.322,0.29025,0.243,0.329,8
2021-02-02,6.8,0.2956521739130435,0.232,0.342,23
2021-02-03,0.27,0.27,0.27,0.27,1
2021-02-04,0.9079999999999999,0.30266666666666664,0.29,0.316,3
2021-02-05,3.223,0.293,0.246,0.335,11
2021-02-06,6.526,0.29663636363636364,0.242,0.338,22
2021-02-07,5.994,0.3154736842105263,0.271,0.35,19
2021-02-08,1.193,0.29825,0.27,0.326,4
2021-02-09,2.619,0.29100000000000004,0.226,0.336,9
2021-02-10,1.722,0.287,0.218,0.329,6
2021-02-11,1.232,0.308,0.293,0.333,4
2021-02-13,3.559,0.29658333333333337,0.117,0.329,12
2021-02-14,2.595,0.28833333333333333,0.261,0.327,9
2021-02-15,3.04,0.304,0.263,0.33,10
2021-02-16,3.3,0.3,0.245,0.343,11
2021-02-17,5.716,0.3008421052631579,0.221,0.337,19
2021-02-18,6.3790000000000004,0.3037619047619048,0.25,0.336,21
2021-02-19,8.716,0.2905333333333333,0.234,0.338,30
2021-02-20,1.201,0.30025,0.279,0.347,4
2021-02-21,3.252,0.29563636363636364,0.263,0.328,11
2021-02-22,1.505,0.301,0.291,0.31,5
2021-02-23,2.964,0.2964,0.268,0.322,10
2021-02-24,2.6559999999999997,0.26559999999999995,0.211,0.316,10
2021-02-25,2.676,0.29733333333333334,0.275,0.335,9
2021-02-26,1.221,0.30525,0.256,0.347,4
2021-02-27,2.004,0.2862857142857143,0.248,0.32,7
2021-02-28,7.383,0.29532,0.261,0.34,25
2021-03-01,2.685,0.2685,0.206,0.316,10
2021-03-02,1.16,0.29,0.244,0.307,4
2021-03-03,13.319,0.28954347826086957,0.233,0.346,46
2021-03-04,1.787,0.29783333333333334,0.275,0.33,6
2021-03-05,2.406,0.30075,0.219,0.341,8
2021-03-06,5.633,0.28165,0.223,0.337,20
2021-03-07,3.646,0.28046153846153843,0.229,0.308,13
2021-03-08,3.104,0.2821818181818182,0.212,0.321,11
2021-03-09,4.114,0.2938571428571429,0.223,0.33,14
2021-03-10,4.812,0.2830588235294118,0.241,0.312,17
2021-03-11,3.9130000000000003,0.2795,0.232,0.315,14
2021-03-12,1.787,0.29783333333333334,0.278,0.316,6
2021-03-13,2.04,0.2914285714285714,0.253,0.316,7
2021-03-14,3.612,0.27784615384615385,0.251,0.307,13
2021-03-15,1.706,0.2843333333333333,0.256,0.326,6
2021-03-16,2.589,0.2876666666666667,0.247,0.332,9
2021-03-17,0.318,0.318,0.318,0.318,1
2021-03-18,2.206,0.27575,0.231,0.325,8
2021-03-19,1.389,0.2778,0.249,0.307,5
2021-03-20,6.318,0.28718181818181815,0.215,0.342,22
2021-03-21,4.465,0.2790625,0.244,0.35,16
2021-03-22,1.891,0.27014285714285713,0.22,0.305,7
2021-03-23,3.033,0.2757272727272727,0.253,0.298,11
2021-03-24,2.695,0.2994444444444444,0.269,0.329,9
2021-03-25,2.636,0.2928888888888889,0.267,0.329,9
2021-03-26,1.96,0.27999999999999997,0.242,0.305,7
2021-03-27,5.261,0.27689473684210525,0.227,0.343,19
2021-03-28,9.397,0.28475757575757576,0.231,0.335,33
2021-03-29,2.594,0.2882222222222222,0.256,0.318,9
2021-03-30,2.123,0.265375,0.219,0.323,8
2021-03-31,1.597,0.26616666666666666,0.242,0.284,6
2021-04-01,1.7530000000000001,0.2921666666666667,0.236,0.319,6
2021-04-02,2.14,0.2675,0.23,0.293,8
2021-04-03,6.914,0.2880833333333333,0.243,0.343,24
2021-04-04,3.026,0.27509090909090905,0.222,0.325,11
2021-04-05,2.584,0.2871111111111111,0.269,0.327,9
2021-04-06,5.473,0.26061904761904764,0.218,0.338,21
2021-04-07,3.258,0.25061538461538463,0.167,0.284,13
2021-04-08,2.2279999999999998,0.27849999999999997,0.211,0.32,8
2021-04-09,7.998,0.28564285714285714,0.229,0.323,28
2021-04-10,3.164,0.28763636363636363,0.254,0.324,11
2021-04-11,2.494,0.27711111111111114,0.262,0.298,9
2021-04-12,1.06,0.265,0.198,0.306,4
2021-04-13,2.411,0.2678888888888889,0.225,0.312,9
2021-04-14,6.146,0.25608333333333333,0.187,0.307,24
2021-04-15,5.848,0.2784761904761905,0.21,0.346,21
2021-04-16,6.197,0.2816818181818182,0.216,0.331,22
2021-04-17,4.551,0.2844375,0.227,0.332,16
2021-04-18,2.342,0.29275,0.258,0.331,8
2021-04-19,2.063,0.29471428571428576,0.244,0.322,7
2021-04-20,4.132,0.25825,0.205,0.304,16
2021-04-21,3.282,0.2735,0.244,0.328,12
2021-04-22,2.077,0.2967142857142857,0.269,0.325,7
2021-04-23,5.154,0.2712631578947368,0.213,0.329,19
2021-04-24,7.978,0.2573548387096774,0.175,0.314,31
2021-04-25,3.959,0.26393333333333335,0.206,0.32,15
2021-04-26,0.842,0.2806666666666667,0.229,0.321,3
2021-04-27,2.581,0.2581,0.187,0.303,10
2021-04-28,2.386,0.29825,0.275,0.327,8
2021-04-29,2.83,0.28300000000000003,0.208,0.332,10
2021-04-30,0.494,0.247,0.23,0.264,2
2021-05-01,8.881,0.27753125,0.203,0.336,32
2021-05-02,1.612,0.2302857142857143,0.191,0.298,7
2021-05-03,1.466,0.2932,0.258,0.324,5
2021-05-04,5.122,0.28455555555555556,0.238,0.322,18
2021-05-05,4.936,0.2903529411764706,0.262,0.322,17
2021-05-06,6.807,0.27228,0.233,0.307,25
2021-05-07,3.342,0.2785,0.223,0.308,12
2021-05-08,3.613,0.27792307692307694,0.236,0.309,13
2021-05-09,6.532,0.2969090909090909,0.237,0.335,22
2021-05-10,4.973,0.29252941176470587,0.227,0.336,17
2021-05-11,3.408,0.284,0.248,0.322,12
2021-05-12,5.064,0.2978823529411765,0.256,0.335,17
2021-05-13,6.208,0.2956190476190476,0.248,0.338,21
2021-05-14,5.546,0.2773,0.225,0.332,20
2021-05-15,8.457,0.28190000000000004,0.174,0.325,30
2021-05-16,0.591,0.2955,0.286,0.305,2
2021-05-17,2.086,0.298,0.266,0.309,7
2021-05-18,2.301,0.2556666666666667,0.22,0.316,9
2021-05-19,5.644,0.2822,0.233,0.334,20
2021-05-20,4.738,0.2787058823529412,0.233,0.32,17
2021-05-21,5.345,0.2813157894736842,0.173,0.316,19
2021-05-22,2.91,0.29100000000000004,0.239,0.367,10
2021-05-23,1.203,0.30075,0.277,0.336,4
2021-05-24,4.005,0.2860714285714286,0.248,0.314,14
2021-05-25,3.247,0.27058333333333334,0.212,0.322,12
2021-05-26,2.96,0.296,0.259,0.321,10
2021-05-27,4.308,0.2872,0.21,0.341,15
2021-05-28,2.902,0.2902,0.208,0.332,10
2021-05-29,10.92,0.27999999999999997,0.214,0.342,39
2021-05-30,4.724,0.27788235294117647,0.173,0.316,17
2021-05-31,8.684,0.2801290322580645,0.228,0.327,31
2021-06-01,2.492,0.2768888888888889,0.241,0.324,9
2021-06-02,3.518,0.29316666666666663,0.274,0.319,12
2021-06-03,4.352,0.29013333333333335,0.233,0.329,15
2021-06-04,1.81,0.25857142857142856,0.202,0.287,7
2021-06-05,5.937,0.28271428571428575,0.217,0.314,21
2021-06-06,0.591,0.2955,0.292,0.299,2
2021-06-07,3.531,0.29425,0.257,0.318,12
2021-06-08,4.9030000000000005,0.28841176470588237,0.212,0.336,17
2021-06-09,3.4139999999999997,0.2845,0.244,0.321,12
2021-06-10,3.937,0.2812142857142857,0.228,0.326,14
2021-06-11,2.407,0.26744444444444443,0.204,0.318,9
2021-06-12,2.4210000000000003,0.269,0.218,0.365,9
2021-06-13,2.37,0.29625,0.244,0.333,8
2021-06-14,3.783,0.291,0.241,0.321,13
2021-06-15,7.466,0.27651851851851855,0.207,0.316,27
2021-06-16,4.095,0.2925,0.203,0.346,14
2021-06-17,2.612,0.2902222222222222,0.263,0.311,9
2021-06-18,4.741,0.27888235294117647,0.222,0.318,17
2021-06-19,0.8859999999999999,0.2953333333333333,0.282,0.305,3
2021-06-20,7.02,0.2925,0.216,0.328,24
2021-06-21,4.059,0.2899285714285714,0.245,0.332,14
2021-06-22,5.875,0.27976190476190477,0.211,0.309,21
2021-06-23,2.027,0.2895714285714286,0.211,0.313,7
2021-06-24,1.45,0.29,0.249,0.314,5
2021-06-25,5.672,0.28359999999999996,0.242,0.319,20
2021-06-26,1.793,0.29883333333333334,0.262,0.321,6
2021-06-27,2.464,0.2737777777777778,0.251,0.301,9
2021-06-28,3.562,0.29683333333333334,0.249,0.323,12
2021-06-29,1.11,0.2775,0.257,0.296,4
2021-06-30,14.709,0.30018367346938774,0.235,0.345,49
2021-07-01,4.507,0.2816875,0.219,0.34,16
2021-07-02,4.877,0.2868823529411765,0.22,0.339,17
2021-07-03,7.176,0.2562857142857143,0.211,0.313,28
2021-07-04,13.266,0.26532,0.206,0.306,50
2021-07-05,4.037,0.26913333333333334,0.197,0.307,15
2021-07-06,2.025,0.28928571428571426,0.235,0.323,7
2021-07-07,1.78,0.2966666666666667,0.264,0.331,6
2021-07-08,4.717,0.2948125,0.254,0.336,16
2021-07-09,5.575,0.29342105263157897,0.234,0.335,19
2021-07-10,4.493,0.2808125,0.223,0.328,16
2021-07-11,3.468,0.289,0.253,0.324,12
2021-07-12,4.145,0.29607142857142854,0.246,0.338,14
2021-07-13,0.574,0.287,0.286,0.288,2
2021-07-14,1.783,0.29716666666666663,0.284,0.309,6
2021-07-15,2.802,0.31133333333333335,0.298,0.331,9
2021-07-16,3.028,0.3028,0.276,0.323,10
2021-07-17,4.518,0.282375,0.21,0.321,16
2021-07-18,7.748,0.298,0.251,0.333,26
2021-07-19,2.332,0.2915,0.268,0.322,8
2021-07-20,2.089,0.29842857142857143,0.265,0.326,7
2021-07-21,3.056,0.3056,0.28,0.338,10
2021-07-22,2.149,0.268625,0.209,0.321,8
2021-07-23,4.221,0.2814,0.239,0.313,15
2021-07-24,3.096,0.28145454545454546,0.162,0.321,11
2021-07-25,3.281,0.2982727272727273,0.251,0.34,11
2021-07-26,1.498,0.2996,0.279,0.315,5
2021-07-27,0.5680000000000001,0.28400000000000003,0.275,0.293,2
2021-07-28,2.09,0.29857142857142854,0.276,0.322,7
2021-07-29,4.703,0.2766470588235294,0.252,0.313,17
2021-07-30,6.135,0.29214285714285715,0.245,0.341,21
2021-07-31,13.52,0.29391304347826086,0.191,0.34,46
2021-08-01,5.573,0.29331578947368425,0.237,0.335,19
2021-08-02,2.737,0.3041111111111111,0.268,0.339,9
